Timestamp (seconds passed),SmO2 filtered,HBDiff filtered,O2HB unfiltered,HHb unfiltered,Muscle state
888.797,71.2,26.3,39.3,13.0,2
888.905,71.3,26.3,39.3,13.0,2
889.003,71.3,26.3,39.3,13.0,2
889.044,71.3,26.3,39.3,13.0,2
889.137,71.3,26.3,39.3,13.0,2
889.244,71.3,26.3,39.3,13.0,2
889.365,71.3,26.3,39.3,13.0,2
889.482,71.3,26.3,39.3,13.0,2
889.589,71.3,26.3,39.3,13.0,2
889.712,71.3,26.3,39.3,13.0,2
889.736,71.3,26.3,39.3,13.0,2
889.844,71.3,26.3,39.3,13.0,2
890.008,71.3,26.3,39.3,13.0,2
890.033,71.3,26.3,39.3,13.0,2
890.143,71.3,26.3,39.3,13.0,2
890.234,71.3,26.3,39.3,13.0,2
890.337,71.3,26.3,39.3,13.0,2
890.502,71.3,26.3,39.3,13.0,2
890.528,71.3,26.3,39.3,13.0,2
890.669,71.3,26.3,39.3,13.0,2
890.741,71.3,26.3,39.3,13.0,2
890.832,71.3,26.3,39.3,13.0,2
890.996,71.3,26.3,39.3,12.9,2
891.039,71.3,26.3,39.3,12.9,2
891.132,71.3,26.4,39.3,12.9,2
891.239,71.3,26.4,39.3,12.9,2
891.328,71.4,26.4,39.3,12.9,2
891.496,71.4,26.4,39.3,12.9,2
891.536,71.4,26.4,39.3,12.9,2
891.626,71.4,26.4,39.3,12.9,2
891.731,71.4,26.4,39.3,12.9,2
891.843,71.4,26.4,39.3,12.9,2
891.931,71.4,26.4,39.3,12.9,2
892.035,71.4,26.4,39.3,12.9,2
892.125,71.4,26.4,39.3,12.9,2
892.234,71.4,26.4,39.3,12.9,2
892.338,71.4,26.4,39.3,12.9,2
892.427,71.4,26.4,39.3,12.9,2
892.531,71.4,26.4,39.3,12.9,2
892.639,71.4,26.4,39.3,12.9,2
892.722,71.4,26.4,39.3,12.9,2
892.828,71.4,26.4,39.3,12.9,2
892.919,71.4,26.4,39.3,12.9,2
893.019,71.4,26.4,39.3,12.9,2
893.126,71.4,26.4,39.3,12.9,2
893.219,71.4,26.4,39.3,12.9,2
893.326,71.4,26.4,39.3,12.9,2
893.429,71.4,26.4,39.3,12.9,2
893.519,71.4,26.4,39.3,12.9,2
893.624,71.4,26.4,39.3,12.9,2
893.712,71.4,26.4,39.3,12.9,2
893.820,71.4,26.4,39.4,12.9,2
893.922,71.5,26.4,39.4,12.9,2
894.009,71.5,26.4,39.4,12.9,2
894.116,71.5,26.4,39.4,12.9,2
894.208,71.5,26.4,39.4,12.9,2
894.313,71.5,26.4,39.4,12.9,2
894.417,71.5,26.4,39.4,12.9,2
894.554,71.5,26.4,39.4,12.9,2
894.659,71.5,26.5,39.4,12.9,2
894.762,71.5,26.5,39.4,12.9,2
894.807,71.5,26.5,39.4,12.9,2
894.913,71.6,26.5,39.4,12.9,2
895.015,71.6,26.5,39.4,12.9,2
895.108,71.6,26.5,39.4,12.9,2
895.216,71.6,26.5,39.4,12.9,2
895.320,71.6,26.5,39.4,12.9,2
895.407,71.6,26.5,39.4,12.9,2
895.513,71.5,26.5,39.4,12.9,2
895.617,71.5,26.5,39.3,12.9,2
895.707,71.5,26.5,39.3,12.9,2
895.814,71.5,26.5,39.3,12.9,2
895.967,71.5,26.5,39.3,12.9,2
896.004,71.5,26.5,39.3,12.9,2
896.113,71.5,26.5,39.3,12.9,2
896.202,71.5,26.5,39.3,12.9,2
896.310,71.6,26.5,39.3,12.9,2
896.455,71.6,26.5,39.3,12.9,2
896.499,71.6,26.5,39.3,12.9,2
896.609,71.6,26.5,39.3,12.9,2
896.740,71.6,26.5,39.3,12.9,2
896.847,71.6,26.5,39.3,12.9,2
896.954,71.6,26.5,39.3,12.9,2
896.994,71.6,26.5,39.3,12.9,2
897.103,71.6,26.5,39.3,12.9,2
897.243,71.7,26.5,39.4,12.9,2
897.341,71.7,26.5,39.4,12.9,2
897.446,71.7,26.5,39.4,12.9,2
897.491,71.7,26.5,39.4,12.9,2
897.598,71.7,26.5,39.4,12.9,2
897.701,71.7,26.5,39.4,12.9,2
897.792,71.7,26.5,39.4,12.9,2
898.037,71.7,26.5,39.4,12.9,2
898.038,71.7,26.5,39.4,12.9,2
898.090,71.7,26.5,39.4,12.9,2
898.195,71.7,26.5,39.4,12.9,2
898.284,71.7,26.5,39.4,12.9,2
898.423,71.7,26.5,39.4,12.9,2
898.544,71.7,26.5,39.4,12.9,2
898.589,71.7,26.5,39.4,12.9,2
898.738,71.7,26.5,39.5,12.9,2
898.859,71.7,26.5,39.5,12.9,2
898.917,71.7,26.5,39.5,12.9,2
899.037,71.7,26.5,39.5,12.9,2
899.081,71.7,26.6,39.5,12.9,2
899.248,71.7,26.6,39.5,12.9,2
899.289,71.7,26.6,39.5,12.9,2
899.416,71.7,26.6,39.5,12.9,2
899.487,71.7,26.6,39.5,12.9,2
899.596,71.7,26.6,39.5,12.9,2
899.699,71.7,26.6,39.5,12.9,2
899.787,71.7,26.6,39.5,12.9,2
899.897,71.7,26.6,39.5,12.9,2
899.984,71.7,26.6,39.5,12.9,2
900.088,71.7,26.6,39.5,12.9,2
900.255,71.7,26.6,39.5,12.9,2
900.280,71.7,26.6,39.5,12.9,2
900.387,71.7,26.6,39.5,12.9,2
900.478,71.7,26.6,39.5,12.9,2
900.582,71.8,26.6,39.5,12.9,2
900.703,71.8,26.6,39.5,12.9,2
900.777,71.8,26.7,39.6,12.9,2
900.882,71.8,26.7,39.6,12.9,2
900.972,71.8,26.7,39.6,12.9,2
901.076,71.8,26.7,39.6,12.9,2
901.243,71.7,26.7,39.6,12.9,2
901.268,71.7,26.7,39.6,12.9,2
901.377,71.7,26.7,39.6,12.9,2
901.467,71.7,26.7,39.6,12.9,2
901.571,71.7,26.7,39.6,12.9,2
901.738,71.7,26.7,39.6,12.8,2
901.764,71.7,26.7,39.5,12.8,2
901.891,71.7,26.7,39.5,12.8,2
901.979,71.7,26.7,39.5,12.8,2
902.072,71.7,26.7,39.5,12.8,2
902.171,71.7,26.7,39.5,12.8,2
902.281,71.7,26.7,39.5,12.8,2
902.368,71.7,26.7,39.5,12.8,2
902.492,71.7,26.7,39.5,12.8,2
902.565,71.7,26.7,39.5,12.8,2
902.668,71.7,26.7,39.5,12.8,2
902.775,71.7,26.7,39.5,12.8,2
902.864,71.7,26.7,39.5,12.8,2
902.968,71.7,26.7,39.5,12.8,2
903.072,71.7,26.7,39.5,12.8,2
903.162,71.7,26.7,39.5,12.8,2
903.267,71.7,26.7,39.5,12.8,2
903.378,71.7,26.7,39.5,12.8,2
903.463,71.7,26.7,39.5,12.8,2
903.567,71.7,26.7,39.5,12.8,2
903.658,71.7,26.7,39.5,12.8,2
903.765,71.7,26.7,39.5,12.8,2
903.869,71.7,26.7,39.5,12.8,2
903.961,71.8,26.7,39.5,12.8,2
904.065,71.8,26.7,39.5,12.8,2
904.167,71.8,26.7,39.5,12.8,2
904.257,71.8,26.7,39.5,12.8,2
904.362,71.8,26.7,39.5,12.8,2
904.452,71.8,26.7,39.5,12.8,2
904.560,71.8,26.7,39.5,12.8,2
904.663,71.8,26.7,39.5,12.8,2
904.798,71.8,26.7,39.5,12.8,2
904.900,71.8,26.7,39.5,12.8,2
905.006,71.8,26.7,39.5,12.8,2
905.065,71.8,26.7,39.5,12.8,2
905.157,71.8,26.7,39.5,12.8,2
905.262,71.8,26.7,39.5,12.8,2
905.350,71.8,26.7,39.5,12.8,2
905.502,71.8,26.7,39.5,12.8,2
905.544,71.8,26.7,39.5,12.8,2
905.653,71.8,26.7,39.5,12.8,2
905.760,71.8,26.7,39.5,12.8,2
905.847,71.8,26.7,39.5,12.8,2
905.953,71.8,26.7,39.5,12.8,2
906.056,71.9,26.7,39.5,12.8,2
906.149,71.9,26.7,39.5,12.8,2
906.250,71.9,26.7,39.5,12.8,2
906.340,71.9,26.7,39.5,12.8,2
906.447,71.9,26.7,39.5,12.8,2
906.553,71.9,26.7,39.5,12.8,2
906.642,71.9,26.7,39.5,12.8,2
906.748,71.9,26.7,39.5,12.8,2
906.852,71.9,26.7,39.5,12.8,2
906.991,71.9,26.7,39.5,12.8,2
907.094,71.9,26.7,39.5,12.8,2
907.151,71.9,26.7,39.5,12.8,2
907.257,71.9,26.7,39.5,12.8,2
907.347,71.9,26.7,39.5,12.8,2
907.455,71.9,26.7,39.5,12.8,2
907.542,71.8,26.7,39.5,12.8,2
907.751,71.8,26.7,39.5,12.8,2
907.753,71.8,26.7,39.5,12.8,2
907.840,71.8,26.7,39.5,12.8,2
907.949,71.8,26.7,39.5,12.8,2
908.033,71.8,26.7,39.5,12.8,2
908.172,71.8,26.7,39.5,12.8,2
908.232,71.8,26.7,39.5,12.8,2
908.338,71.8,26.7,39.5,12.8,2
908.503,71.8,26.7,39.5,12.8,2
908.529,71.8,26.7,39.5,12.7,2
908.637,71.8,26.7,39.5,12.7,2
908.741,71.8,26.7,39.5,12.7,2
908.830,71.8,26.7,39.5,12.7,2
908.998,71.8,26.7,39.5,12.7,2
909.039,71.8,26.7,39.5,12.7,2
909.162,71.8,26.7,39.5,12.7,2
909.235,71.8,26.7,39.5,12.7,2
909.327,71.8,26.7,39.5,12.7,2
909.499,71.8,26.7,39.5,12.7,2
909.533,71.8,26.7,39.5,12.7,2
909.625,71.8,26.7,39.5,12.7,2
909.732,71.7,26.7,39.5,12.7,2
909.836,71.7,26.7,39.5,12.7,2
910.002,71.7,26.7,39.5,12.7,2
910.028,71.8,26.7,39.5,12.7,2
910.119,71.8,26.7,39.5,12.7,2
910.226,71.8,26.7,39.5,12.7,2
910.331,71.8,26.7,39.5,12.7,2
910.422,71.8,26.7,39.5,12.7,2
910.560,71.8,26.7,39.5,12.7,2
910.631,71.8,26.7,39.5,12.7,2
910.722,71.8,26.7,39.5,12.7,2
910.826,71.8,26.7,39.5,12.7,2
910.947,71.8,26.7,39.5,12.7,2
911.021,71.8,26.7,39.5,12.7,2
911.126,71.8,26.7,39.5,12.7,2
911.214,71.8,26.7,39.5,12.8,2
911.323,71.8,26.7,39.5,12.8,2
911.502,71.8,26.7,39.5,12.8,2
911.512,71.8,26.7,39.5,12.7,2
911.623,71.8,26.7,39.5,12.7,2
911.726,71.8,26.7,39.5,12.7,2
911.815,71.8,26.7,39.5,12.7,2
911.926,71.8,26.7,39.5,12.7,2
912.012,71.8,26.8,39.5,12.7,2
912.123,71.8,26.8,39.5,12.7,2
912.224,71.8,26.8,39.5,12.7,2
912.318,71.8,26.8,39.5,12.7,2
912.421,71.8,26.8,39.5,12.7,2
912.509,71.8,26.8,39.5,12.7,2
912.621,71.8,26.8,39.5,12.7,2
912.722,71.8,26.8,39.5,12.7,2
912.808,71.8,26.8,39.5,12.7,2
912.919,71.8,26.8,39.5,12.7,2
913.017,71.8,26.8,39.5,12.7,2
913.115,71.8,26.8,39.5,12.7,2
913.212,71.8,26.8,39.5,12.7,2
913.319,71.9,26.8,39.5,12.7,2
913.410,71.9,26.8,39.6,12.8,2
913.514,71.9,26.8,39.6,12.8,2
913.618,71.9,26.8,39.6,12.8,2
913.707,71.9,26.8,39.6,12.8,2
913.816,71.9,26.8,39.6,12.8,2
913.904,71.9,26.8,39.6,12.8,2
914.007,71.9,26.8,39.6,12.8,2
914.115,71.9,26.8,39.6,12.8,2
914.204,71.9,26.8,39.6,12.8,2
914.307,71.9,26.8,39.6,12.8,2
914.398,71.9,26.8,39.6,12.8,2
914.548,71.9,26.8,39.6,12.8,2
914.650,71.9,26.8,39.6,12.8,2
914.697,71.9,26.8,39.6,12.8,2
914.801,71.9,26.8,39.6,12.8,2
914.905,71.9,26.8,39.6,12.8,2
914.997,71.9,26.8,39.6,12.8,2
915.102,71.9,26.8,39.7,12.8,2
915.236,71.9,26.9,39.7,12.8,2
915.344,71.9,26.9,39.7,12.8,2
915.447,71.9,26.9,39.7,12.8,2
915.491,71.9,26.9,39.7,12.8,2
915.599,71.9,26.9,39.7,12.8,2
915.700,71.9,26.9,39.7,12.8,2
915.796,71.9,26.9,39.7,12.8,2
915.959,71.9,26.9,39.7,12.8,2
915.999,71.9,26.9,39.7,12.8,2
916.097,71.9,26.9,39.7,12.8,2
916.199,71.9,26.9,39.7,12.8,2
916.289,71.9,26.9,39.7,12.8,2
916.393,71.9,26.9,39.7,12.8,2
916.498,71.9,26.9,39.7,12.8,2
916.587,71.9,26.9,39.7,12.8,2
916.758,71.9,26.9,39.7,12.8,2
916.794,71.9,26.9,39.7,12.8,2
916.923,71.9,26.9,39.7,12.8,2
917.034,71.9,26.9,39.7,12.8,2
917.099,71.9,26.9,39.7,12.8,2
917.203,71.9,26.9,39.7,12.8,2
917.295,71.9,26.9,39.7,12.8,2
917.414,71.9,26.9,39.7,12.8,2
917.489,71.9,26.9,39.7,12.8,2
917.595,71.9,26.9,39.7,12.8,2
917.701,71.9,26.9,39.7,12.8,2
917.788,71.9,26.9,39.7,12.8,2
917.878,71.9,26.9,39.7,12.8,2
917.989,71.9,26.9,39.8,12.8,2
918.089,71.9,27.0,39.7,12.8,2
918.257,71.9,27.0,39.7,12.8,2
918.278,71.9,27.0,39.7,12.8,2
918.405,71.9,27.0,39.7,12.8,2
918.478,71.9,27.0,39.7,12.7,2
918.581,71.9,27.0,39.6,12.7,2
918.705,71.9,27.0,39.6,12.7,2
918.777,71.9,26.9,39.6,12.7,2
918.886,71.9,26.9,39.6,12.7,2
918.972,71.9,26.9,39.6,12.7,2
919.078,71.9,26.9,39.6,12.7,2
919.199,71.9,26.9,39.6,12.7,2
919.270,71.9,26.9,39.6,12.7,2
919.379,71.9,26.9,39.7,12.7,2
919.481,71.9,26.9,39.7,12.7,2
919.573,71.9,26.9,39.7,12.7,2
919.754,71.9,26.9,39.7,12.7,2
919.762,71.9,26.9,39.6,12.7,2
919.871,71.9,26.9,39.6,12.7,2
919.980,71.9,26.9,39.6,12.7,2
920.068,71.9,26.9,39.6,12.7,2
920.177,71.9,26.9,39.6,12.7,2
920.261,71.9,26.9,39.6,12.7,2
920.369,71.9,26.9,39.6,12.7,2
920.490,71.9,26.9,39.6,12.7,2
920.580,71.9,26.9,39.6,12.7,2
920.672,71.9,26.9,39.6,12.7,2
920.773,71.9,26.9,39.6,12.7,2
920.863,71.9,26.9,39.6,12.7,2
920.971,71.9,26.9,39.6,12.7,2
921.073,71.9,26.9,39.6,12.7,2
921.164,71.9,26.9,39.6,12.7,2
921.264,71.9,26.9,39.6,12.7,2
921.359,71.9,26.9,39.6,12.7,2
921.464,71.9,26.9,39.6,12.7,2
921.567,71.9,26.9,39.6,12.7,2
921.659,71.9,26.9,39.6,12.7,2
921.762,71.9,26.9,39.6,12.7,2
921.873,71.9,26.9,39.6,12.7,2
921.963,71.9,26.9,39.6,12.7,2
922.070,71.9,26.9,39.6,12.7,2
922.155,71.9,26.9,39.6,12.7,2
922.263,71.9,26.9,39.6,12.7,2
922.364,71.9,26.9,39.6,12.7,2
922.457,71.9,26.9,39.6,12.7,2
922.564,71.9,26.9,39.6,12.7,2
922.649,71.9,26.9,39.6,12.7,2
922.802,71.9,26.9,39.6,12.7,2
922.905,71.9,26.9,39.6,12.7,2
922.946,71.9,26.9,39.6,12.7,2
923.053,71.9,26.9,39.6,12.7,2
923.157,71.9,26.9,39.6,12.7,2
923.247,71.9,26.9,39.5,12.7,2
923.356,71.9,26.9,39.5,12.7,2
923.491,71.9,26.9,39.5,12.7,2
923.599,72.0,26.9,39.5,12.6,2
923.700,72.0,26.9,39.5,12.6,2
923.739,72.0,26.9,39.5,12.6,2
923.847,72.0,26.9,39.5,12.6,2
923.954,72.0,26.9,39.5,12.6,2
924.041,72.0,26.9,39.5,12.6,2
924.303,72.0,26.9,39.5,12.6,2
924.304,72.0,26.9,39.5,12.6,2
924.389,72.0,26.9,39.5,12.6,2
924.493,72.0,26.9,39.5,12.6,2
924.550,72.0,26.9,39.4,12.6,2
924.672,72.0,26.8,39.4,12.6,2
924.793,72.0,26.8,39.4,12.6,2
924.835,72.0,26.8,39.4,12.6,2
925.004,72.0,26.8,39.4,12.6,2
925.044,72.0,26.8,39.4,12.6,2
925.138,72.0,26.8,39.4,12.6,2
925.241,72.0,26.8,39.4,12.6,2
925.347,72.0,26.8,39.4,12.6,2
925.451,72.0,26.8,39.4,12.6,2
925.541,72.0,26.8,39.4,12.6,2
925.633,72.0,26.8,39.4,12.6,2
925.736,72.0,26.8,39.4,12.6,2
925.845,71.9,26.8,39.4,12.6,2
925.945,71.9,26.8,39.4,12.6,2
926.037,71.9,26.8,39.4,12.6,2
926.142,71.9,26.8,39.3,12.6,2
926.230,71.9,26.8,39.3,12.6,2
926.338,71.9,26.8,39.3,12.6,2
926.503,71.9,26.8,39.3,12.6,2
926.529,71.9,26.7,39.3,12.6,2
926.635,71.9,26.7,39.3,12.6,2
926.727,71.9,26.7,39.3,12.6,2
926.835,71.9,26.7,39.3,12.6,2
926.949,71.9,26.7,39.3,12.6,2
927.025,71.9,26.7,39.3,12.6,2
927.134,71.9,26.7,39.3,12.6,2
927.235,71.9,26.7,39.3,12.6,2
927.326,71.9,26.7,39.3,12.6,2
927.445,71.9,26.7,39.3,12.6,2
927.521,71.9,26.7,39.3,12.6,2
927.626,71.9,26.7,39.3,12.6,2
927.734,71.9,26.7,39.3,12.6,2
927.822,71.9,26.7,39.3,12.6,2
927.990,71.9,26.7,39.3,12.6,2
928.028,71.9,26.7,39.3,12.6,2
928.125,71.9,26.7,39.3,12.6,2
928.227,71.9,26.7,39.3,12.6,2
928.315,71.9,26.8,39.3,12.6,2
928.423,71.9,26.8,39.3,12.6,2
928.527,71.9,26.8,39.3,12.6,2
928.618,71.9,26.8,39.3,12.6,2
928.724,71.9,26.8,39.4,12.6,2
928.829,71.9,26.8,39.4,12.6,2
928.917,71.9,26.8,39.4,12.6,2
929.020,71.9,26.8,39.4,12.6,2
929.112,71.9,26.8,39.4,12.6,2
929.221,71.9,26.8,39.4,12.6,2
929.319,71.9,26.8,39.4,12.6,2
929.411,71.9,26.8,39.4,12.6,2
929.522,71.9,26.8,39.4,12.6,2
929.624,71.9,26.8,39.4,12.6,2
929.712,71.9,26.8,39.4,12.6,2
929.820,71.9,26.8,39.4,12.6,2
929.909,71.9,26.8,39.4,12.6,2
930.011,71.9,26.8,39.4,12.6,2
930.121,71.9,26.8,39.4,12.6,2
930.207,71.9,26.8,39.4,12.6,2
930.312,72.0,26.8,39.4,12.6,2
930.417,72.0,26.8,39.4,12.6,2
930.509,72.0,26.8,39.4,12.6,2
930.614,72.0,26.8,39.4,12.6,2
930.703,72.0,26.8,39.4,12.6,2
930.808,72.0,26.8,39.4,12.6,2
930.912,72.0,26.8,39.4,12.6,2
931.043,72.0,26.8,39.4,12.6,2
931.155,72.0,26.8,39.4,12.6,2
931.259,72.0,26.8,39.4,12.6,2
931.299,72.0,26.8,39.4,12.6,2
931.409,72.0,26.9,39.4,12.6,2
931.512,72.0,26.9,39.5,12.6,2
931.604,72.0,26.9,39.5,12.6,2
931.710,72.0,26.9,39.5,12.6,2
931.795,72.0,26.9,39.5,12.6,2
931.903,72.0,26.9,39.5,12.6,2
932.011,72.0,26.9,39.5,12.6,2
932.098,72.0,26.9,39.5,12.6,2
932.209,71.9,26.9,39.5,12.6,2
932.312,71.9,26.9,39.5,12.6,2
932.462,71.9,26.9,39.5,12.6,2
932.503,71.9,26.9,39.5,12.6,2
932.611,71.9,26.9,39.5,12.6,2
932.699,71.9,26.9,39.5,12.6,2
932.807,71.9,26.9,39.5,12.6,2
932.894,71.9,26.9,39.5,12.6,2
932.997,71.9,27.0,39.6,12.6,2
933.100,71.9,27.0,39.6,12.6,2
933.234,71.9,27.0,39.6,12.6,2
933.343,71.9,27.0,39.6,12.6,2
933.401,71.9,27.0,39.6,12.6,2
933.490,71.9,27.0,39.6,12.6,2
933.596,71.9,27.0,39.6,12.6,2
933.701,71.9,27.0,39.6,12.6,2
933.788,72.0,27.0,39.6,12.6,2
934.019,72.0,27.0,39.6,12.6,2
934.020,72.0,27.0,39.6,12.6,2
934.092,72.0,27.0,39.6,12.6,2
934.199,72.0,27.0,39.6,12.6,2
934.285,72.0,27.0,39.6,12.6,2
934.390,72.0,27.0,39.6,12.6,2
934.478,72.0,27.0,39.6,12.6,2
934.585,72.0,27.1,39.6,12.6,2
934.736,72.0,27.1,39.6,12.6,2
934.780,72.1,27.1,39.6,12.6,2
934.887,72.1,27.1,39.6,12.6,2
934.993,72.1,27.1,39.7,12.6,2
935.083,72.1,27.1,39.7,12.6,2
935.203,72.1,27.1,39.7,12.6,2
935.278,72.1,27.1,39.7,12.5,2
935.384,72.1,27.1,39.7,12.5,2
935.491,72.1,27.1,39.7,12.5,2
935.577,72.1,27.1,39.7,12.5,2
935.745,72.1,27.1,39.7,12.5,2
935.785,72.0,27.1,39.7,12.5,2
935.879,72.0,27.1,39.7,12.5,2
935.983,72.0,27.1,39.7,12.5,2
936.091,72.0,27.1,39.7,12.5,2
936.253,72.0,27.1,39.7,12.5,2
936.280,72.0,27.1,39.7,12.5,2
936.369,72.0,27.1,39.7,12.5,2
936.479,72.0,27.1,39.7,12.5,2
936.584,72.0,27.1,39.7,12.5,2
936.673,72.0,27.1,39.7,12.5,2
936.777,72.1,27.2,39.7,12.5,2
936.885,72.1,27.2,39.7,12.5,2
936.972,72.1,27.2,39.7,12.5,2
937.077,72.1,27.2,39.7,12.5,2
937.167,72.1,27.2,39.7,12.5,2
937.271,72.1,27.2,39.7,12.5,2
937.375,72.1,27.2,39.7,12.5,2
937.470,72.1,27.2,39.7,12.5,2
937.572,72.1,27.2,39.6,12.5,2
937.664,72.1,27.2,39.6,12.5,2
937.826,72.1,27.2,39.6,12.5,2
937.872,72.1,27.2,39.6,12.5,2
937.964,72.1,27.2,39.6,12.5,2
938.070,72.1,27.2,39.6,12.5,2
938.173,72.1,27.2,39.6,12.5,2
938.307,72.2,27.2,39.6,12.5,2
938.411,72.2,27.2,39.7,12.5,2
938.455,72.2,27.2,39.7,12.5,2
938.567,72.2,27.2,39.7,12.5,2
938.666,72.2,27.2,39.7,12.5,2
938.756,72.2,27.2,39.7,12.5,2
938.863,72.2,27.2,39.7,12.5,2
938.968,72.2,27.2,39.7,12.5,2
939.057,72.2,27.2,39.7,12.5,2
939.164,72.2,27.2,39.7,12.5,2
939.269,72.2,27.2,39.7,12.5,2
939.358,72.2,27.2,39.7,12.5,2
939.464,72.2,27.2,39.7,12.5,2
939.552,72.2,27.2,39.7,12.5,2
939.655,72.2,27.2,39.7,12.5,2
939.760,72.2,27.2,39.7,12.5,2
939.854,72.2,27.2,39.7,12.5,2
939.954,72.2,27.2,39.7,12.5,2
940.063,72.3,27.2,39.7,12.5,2
940.151,72.3,27.2,39.7,12.5,2
940.264,72.3,27.2,39.7,12.5,2
940.367,72.3,27.2,39.7,12.5,2
940.451,72.3,27.2,39.7,12.5,2
940.558,72.3,27.2,39.7,12.5,2
940.647,72.3,27.3,39.7,12.5,2
940.754,72.3,27.3,39.7,12.5,2
940.856,72.3,27.3,39.7,12.4,2
940.948,72.3,27.3,39.7,12.4,2
941.053,72.3,27.3,39.7,12.4,2
941.142,72.3,27.3,39.7,12.4,2
941.246,72.3,27.3,39.7,12.4,2
941.361,72.3,27.3,39.7,12.4,2
941.531,72.3,27.3,39.7,12.4,2
941.543,72.3,27.3,39.7,12.4,2
941.654,72.3,27.3,39.7,12.4,2
941.740,72.3,27.3,39.7,12.4,2
941.851,72.3,27.3,39.7,12.4,2
941.959,72.3,27.3,39.7,12.4,2
942.042,72.3,27.3,39.7,12.4,2
942.227,72.3,27.3,39.7,12.4,2
942.233,72.3,27.3,39.7,12.4,2
942.344,72.3,27.3,39.7,12.4,2
942.450,72.3,27.3,39.7,12.4,2
942.539,72.3,27.3,39.7,12.4,2
942.645,72.3,27.3,39.7,12.4,2
942.753,72.3,27.3,39.7,12.4,2
942.838,72.3,27.3,39.7,12.4,2
942.991,72.3,27.3,39.7,12.4,2
943.029,72.3,27.3,39.7,12.4,2
943.169,72.3,27.3,39.7,12.4,2
943.286,72.3,27.3,39.7,12.4,2
943.330,72.3,27.3,39.7,12.4,2
943.503,72.3,27.3,39.7,12.4,2
943.538,72.4,27.3,39.7,12.4,2
943.631,72.4,27.3,39.7,12.4,2
943.738,72.4,27.3,39.7,12.4,2
943.828,72.4,27.3,39.7,12.4,2
943.990,72.4,27.3,39.7,12.4,2
944.033,72.4,27.3,39.7,12.4,2
944.129,72.4,27.3,39.7,12.4,2
944.235,72.4,27.3,39.7,12.4,2
944.338,72.5,27.3,39.7,12.4,2
944.503,72.5,27.3,39.7,12.4,2
944.530,72.5,27.3,39.8,12.4,2
944.642,72.5,27.3,39.7,12.4,2
944.728,72.5,27.3,39.7,12.4,2
944.835,72.5,27.3,39.7,12.4,2
944.922,72.5,27.3,39.8,12.4,2
945.026,72.5,27.4,39.8,12.4,2
945.134,72.5,27.4,39.8,12.4,2
945.225,72.5,27.4,39.8,12.4,2
945.328,72.5,27.4,39.8,12.4,2
945.414,72.5,27.4,39.8,12.4,2
945.524,72.5,27.4,39.8,12.4,2
945.629,72.5,27.4,39.8,12.4,2
945.719,72.6,27.4,39.8,12.4,2
945.824,72.6,27.4,39.8,12.4,2
946.002,72.6,27.4,39.8,12.4,2
946.016,72.6,27.4,39.8,12.4,2
946.124,72.6,27.4,39.7,12.3,2
946.229,72.6,27.4,39.7,12.3,2
946.318,72.6,27.4,39.7,12.3,2
946.421,72.6,27.4,39.7,12.3,2
946.513,72.6,27.4,39.7,12.3,2
946.619,72.6,27.4,39.7,12.3,2
946.737,72.6,27.4,39.7,12.3,2
946.814,72.6,27.4,39.7,12.3,2
946.919,72.6,27.4,39.7,12.3,2
947.007,72.6,27.4,39.7,12.3,2
947.116,72.7,27.4,39.7,12.3,2
947.217,72.7,27.4,39.7,12.3,2
947.308,72.7,27.4,39.8,12.3,2
947.412,72.7,27.4,39.8,12.3,2
947.519,72.7,27.4,39.8,12.4,2
947.608,72.7,27.4,39.8,12.4,2
947.714,72.7,27.4,39.8,12.4,2
947.818,72.7,27.4,39.8,12.4,2
947.908,72.7,27.4,39.8,12.4,2
948.013,72.7,27.4,39.8,12.4,2
948.118,72.7,27.4,39.8,12.4,2
948.208,72.7,27.4,39.9,12.4,2
948.311,72.7,27.4,39.9,12.4,2
948.402,72.7,27.5,39.8,12.4,2
948.510,72.7,27.5,39.8,12.4,2
948.610,72.7,27.5,39.9,12.4,2
948.703,72.7,27.5,39.9,12.4,2
948.809,72.7,27.5,39.9,12.4,2
948.895,72.7,27.5,39.9,12.3,2
949.046,72.7,27.5,39.9,12.3,2
949.149,72.7,27.5,39.9,12.3,2
949.195,72.7,27.5,39.9,12.3,2
949.306,72.7,27.5,39.9,12.3,2
949.405,72.7,27.5,39.9,12.3,2
949.501,72.7,27.5,39.9,12.3,2
949.603,72.7,27.5,39.9,12.3,2
949.704,72.7,27.5,39.9,12.3,2
949.801,72.8,27.5,39.9,12.3,2
949.904,72.8,27.5,39.9,12.3,2
950.003,72.8,27.5,39.9,12.3,2
950.104,72.8,27.5,39.9,12.3,2
950.207,72.8,27.5,39.9,12.3,2
950.294,72.8,27.5,39.9,12.3,2
950.461,72.8,27.5,39.9,12.3,2
950.500,72.8,27.5,39.9,12.3,2
950.595,72.8,27.6,39.9,12.3,2
950.700,72.8,27.6,39.9,12.3,2
950.804,72.8,27.6,39.9,12.3,2
950.924,72.8,27.6,39.9,12.3,2
951.040,72.8,27.6,39.9,12.3,2
951.084,72.8,27.6,39.9,12.3,2
951.255,72.8,27.6,39.9,12.3,2
951.294,72.8,27.6,39.9,12.3,2
951.402,72.8,27.6,39.9,12.3,2
951.492,72.8,27.6,39.9,12.3,2
951.599,72.8,27.6,39.9,12.3,2
